99702, 'Nyabiyonza', 33682, "[[31768,  31769,  -31733,  -28920,  -31742]]"
99703, 'Nyaishozi', 33682, "[[31770,  31771,  31772,  -31731,  -31770,  31773,  -31712]]"
99704, 'Nyakahanga', 33682, "[[-28908,  -31763,  -31713,  -31774,  -31769,  -31746,  31774,  -31707]]"
99705, 'Nyakakika', 33682, "[[-31773,  31775,  23822,  31776,  23824,  2186,  31777,  15064,  2189,  15065,  2191,  -28922,  -31732]]"
99706, 'Nyakasimbi', 33682, "[[-23625,  -31408,  -23623,  -31407,  -23621,  23821,  -31776,  -31772,  31778]]"
99707, 'Rugu', 33682, "[[31779,  31780,  23806,  23807,  31781,  23809,  31782,  23811,  23812,  31783,  23814,  31784,  23816,  23817,  23818,  -29545,  23820,  -23495,  -31402,  -23493,  -31401,  -23629,  -31410,  -31409,  -23626,  -31779,  -31771,  -31711]]"
99708, 'Rwabwere', 33682, "[[-31748,  -31708,  -31775,  -31745,  -31764,  -31738]]"
99709, 'n.a. ( 4)', 33683, "[[14840,  14841,  14842,  31785,  14844,  31786,  14846,  -23573,  -31501,  -23571,  -23570,  -31413,  -23568,  -31412,  -23566,  -31411,  -23564,  -23563,  -31445,  -23561,  -31444,  -23559,  -31443,  -23557,  -31442,  -23555,  -31441,  -23553,  -31452,  -31451,  -23550,  -31450,  -31449,  -23547,  -23546,  -31539,  -23544,  -31538,  -23542,  -31537,  -23540,  -31536,  -23538,  -23537,  -31488,  -23535,  -31487,  -23533,  -31486,  -23531,  -23530,  -31508,  -23528,  -31507,  -23526,  -31506,  -23524,  -31505,  -23522,  23825,  -29524,  23827,  -29523,  23829,  -29522,  23831,  -29521,  -29520,  23834,  -29519,  23836,  -29518,  23838,  -29517,  -29516,  23841,  -29530,  23843,  -29529,  23845,  23846,  31787,  23848,  31788,  23850,  31789,  23852,  23853,  -29562,  23855,  -29561,  23857,  -29560,  23859,  -29559,  23861,  -29558,  -29557,  23864,  23865,  23866,  31790,  23868,  23869,  -29550,  23871,  -29549,  23873,  -29548,  23875,  -29547,  23877,  31791,  23879,  31792,  23881,  31793,  23883,  31794,  23885,  -23677,  -31646,  -23675,  -23674,  -23673,  -31675,  -23796,  -23795,  -23794,  -28891,  -23792,  -28890,  -23790,  -23647,  -31693,  -23645,  -31692,  -23643,  -23642,  -31599,  -23640,  -31598,  -23638,  -23637,  -31669,  -23635,  -31668,  -23633,  -23632,  -31694,  -23630,  2416],  [23886],  [31795,  23888,  31796,  23890,  31797,  23892,  31798,  23894,  31799,  23896],  [-29566,  23898,  -29573,  -29572,  23901,  -29571,  23903,  -29570,  23905,  -29569,  23907,  -29568,  23909,  -29567,  23911]]"
99710, 'Biirabo', 33684, "[[-29505,  -29511,  31800,  31801,  31802]]"
99711, 'Buganguzi', 33684, "[[-29534,  31803,  31804,  31805]]"
99712, 'Bulyakashaju', 33684, "[[31806,  31807,  -23695,  -31663,  -23693,  -31662,  -23691,  -23690,  31808,  31809]]"
99713, 'Bumbile', 33684, "[[-31798,  -23891,  -31797,  -23889,  -31796,  -23897,  -31800,  -23895,  -31799,  -23893]]"
99714, 'Bureza', 33684, "[[-23866,  -29556,  31810,  31811,  31812]]"
99715, 'Burungura', 33684, "[[-29510,  31813,  31814,  -23812,  -31783,  -23810,  -31782,  -23808,  31815,  31816,  31817,  -31801]]"
99716, 'Goziba', 33684, [[-23887]]
99717, 'Ibuga', 33684, "[[31818,  31819,  31820,  -31805,  -31807,  31821]]"
99718, 'Ijumbi', 33684, "[[31822,  -29508,  -29531,  -31806,  -31821]]"
99719, 'Ikondo', 33684, "[[31823,  -29552,  31824,  -31812,  -29564,  -29512,  -29509,  -31823,  -31820]]"
99720, 'Kabirizi', 33684, "[[-31804,  -29533,  31825,  -31802,  -31818,  31826,  -23696,  -31808]]"
99721, 'Kagoma', 33684, "[[-23869,  -31791,  -23867,  -31813,  -31825,  -29551]]"
99722, 'Kamachumu', 33684, "[[-31822,  -31810,  31827]]"
99723, 'Karambi', 33684, "[[-29546,  -23818,  31828]]"
99724, 'Kasharunga', 33684, "[[-23853,  -31790,  -23851,  -31789,  -23849,  -31788,  -23847,  -29528,  -29535,  -31829,  -23817,  -31785,  -23815,  -31784,  -23813,  -31815,  31829,  -29514,  -29563]]"
99733, 'Mubunda', 33684, "[[-29515,  -31830,  -31814]]"
99734, 'Muhutwe', 33684, "[[-31650,  -23681,  -31649,  31830,  -29554,  31831,  -23688,  -31677,  -31583,  -23686,  -31582,  -23684,  -23683]]"
99735, 'Muleba', 33684, "[[-31811,  -29565]]"
99736, 'Muyondwe', 33684, "[[-23886,  -31795,  -23884,  -31794,  -23882,  -31793,  -23880,  -31792,  -23878,  -29555,  -31831,  -31648,  -31647,  -23678]]"
99737, 'Ngenge', 33684, "[[-23712,  -31657,  -23710,  -23709,  -31699,  -23707,  -31698,  -23705,  -31697,  -23703,  31832,  -31816,  -23807,  -31781,  -31780,  -23804,  -31716,  -23802,  -31715,  -23800,  -23799,  -31762,  -23797]]"
99738, 'Nshamba', 33684, "[[-31803,  -31826,  -29532,  -29506]]"
99739, 'Ruhanga', 33684, "[[-29553,  -31824,  -31819,  -31828,  -31809,  -23689,  -31832]]"
99740, 'Rushwa', 33684, "[[-31817,  -31833,  -23702,  -31696,  -23700,  -31695,  -23698,  -23697,  -31827]]"
99741, 'Bugarama', 33685, "[[31833,  31834,  14964,  1951,  31835,  1953,  14965,  1955,  31836,  1957,  31837,  14967,  1960,  14968,  1962,  1963,  1964,  31838,  1966,  14970,  1968,  14971,  31839,  1971,  14972,  1973,  14973,  31840,  1975,  1976,  1977,  14976,  1979,  14977,  1981,  14978,  1983,  31841,  1985,  31842,  1987,  14979,  1989,  14980,  1991,  31843,  1993,  14981,  1995,  14982,  1997,  14983,  1999,  2000,  31844,  14985,  2002,  14986,  2004,  14987,  2006,  14988,  2008,  14989,  2010,  31845,  2012,  2013,  2014,  14991,  2016,  31846,  14992,  2019,  14993,  31847,  14996,  2022,  31848,  31849,  2025,  14998,  31850,  2027,  2028,  15000,  2030,  15001,  2032,  31851,  2034,  31852,  15002,  2037,  31853,  2039,  31854,  2041,  15003,  2043,  31855,  2045,  15004,  2047,  31856,  2049,  15005,  2051,  15006,  2053,  31857,  2055,  31858,  2057,  31859,  15008,  2060,  15009,  2062,  31860]]"
99742, 'Bukiriro', 33685, "[[-31861,  2063,  15010,  31861,  15012,  2067,  15013,  31862,  2069,  2070,  15015,  2072,  15016,  2074,  15017,  2076,  15018,  31863,  2078,  2079,  15020,  2081,  2082,  2083,  2084,  2085,  15023,  2087,  31864]]"
99743, 'Kabanga', 33685, "[[31865,  31866,  2091,  15024,  2093,  31867,  2095,  2096,  31868,  2098,  15026,  2100,  15027,  31869,  2103,  15029,  2105,  31870,  2107,  31871,  15031,  2111,  2112,  31872,  2114,  2115,  31873,  2118,  15034,  31874,  31875,  15036,  2121,  31876,  2123,  31877,  2125,  2126,  2127,  15038,  2129,  15039,  15040,  2132,  31878]]"
99744, 'Kanazi', 33685, "[[31879,  31880,  31881,  -31866,  31882,  31883,  31884,  31885]]"
99745, 'Keza', 33685, "[[-23581,  -31517,  -23579,  -31516,  -23577,  31886,  31887,  31888,  31889]]"
99746, 'Kibimba', 33685, "[[31890,  31891,  -31881,  31892,  31893,  31894]]"
99747, 'Kirushya', 33685, "[[31895,  31896,  15045,  2143,  2144,  2145,  2146,  31897,  15048,  2148,  31898,  15049,  2151,  15050,  2153,  15051,  2155,  31899,  31900,  2160,  15053,  15054,  2163,  31901,  31902,  -31885]]"
99748, 'Mabawe', 33685, "[[-31879,  2133,  15041,  15042,  2136,  15043,  2138,  31903,  -31883]]"
99749, 'Muganza', 33685, "[[1928,  14956,  1930,  14957,  31904,  1933,  31905,  31906,  14958,  1937,  14959,  1939,  1940,  1941,  14961,  1943,  14962,  1945,  1946,  1947,  31907,  1949,  -31835,  31908,  -31888,  31909]]"
99750, 'Mugoma', 33685, "[[-31884,  -31904,  2139,  15044,  2141,  -31897,  -31896]]"
99751, 'Murusagamba', 33685, "[[-31515,  -23574,  14941,  31910,  14943,  31911,  14945,  31912,  14947,  31913,  31914,  14949,  1912,  31915,  1914,  14950,  1916,  1917,  1918,  14952,  1920,  31916,  1922,  1923,  31917,  14954,  1925,  14955,  1927,  -31910,  -31887,  -23576]]"
99752, 'Ngara Mjini', 33685, "[[-31893,  -31880,  31918,  31919]]"
99753, 'Ntobeye', 33685, "[[-31919,  -31886,  -31903,  2165,  15055,  31920,  2168,  15056,  2170,  15057,  2172,  15058,  31921]]"
99754, 'Nyakisasa', 33685, "[[31922,  -23586,  -31519,  -23584,  -31518,  -23582,  -31890,  31923,  -31891]]"
99755, 'Nyamiyaga', 33685, "[[31924,  -31894,  -31920,  -31922,  2174,  2175,  2176,  15060,  2178]]"
99756, 'Rulenge', 33685, "[[-31889,  -31909,  -31834,  -31865,  2088,  31925,  2090,  -31867,  -31882,  -31892,  -31924]]"
99757, 'Rusumo', 33685, "[[-31406,  -23618,  -23617,  -31534,  -23615,  -31533,  -23613,  -31532,  -23611,  -31531,  -23609,  -31530,  -23607,  -31529,  -23605,  -31528,  -23603,  -31527,  -23601,  -31526,  -23599,  -31525,  -23597,  -31524,  -23595,  -31523,  -23593,  -31522,  -23591,  -31521,  -23589,  -31520,  -23587,  -31923,  -31895,  -31925,  2179,  2180,  31926,  15062,  2182,  31927,  2184,  2185,  -23825,  -31777,  -23823,  -23822,  -23620]]"
99758, 'Finya', 33686, "[[31928,  31929,  31930,  23920,  31931,  23922,  31932,  31933,  23925,  31934,  23927,  31935,  23929,  23930,  31936,  23932,  23933,  31937,  31938]]"
99759, 'Kinowe', 33686, "[[15296,  8678,  15297,  8680,  31939,  31940,  31941,  31942,  31943,  8676]]"
99760, 'Kiuyu Maziwa Ng_ombe', 33686, "[[15345,  31944,  8822,  15346,  8824,  31945,  8826,  31946,  8828,  15347,  8830,  15348,  8832,  15349,  8834,  15350,  8836,  15351,  8838,  8839,  8840,  15353,  8842,  31947,  8844,  31948,  8846,  31949,  8848,  15354,  8850,  15355,  8852,  15356,  8854,  15357,  31950,  8856,  31951,  8858,  31952,  8860,  31953,  31954,  8863,  15359,  8865,  31955,  8867,  15360,  31956,  8870,  15362,  8872,  15363,  31957,  31958,  8787,  31959,  8789,  31960,  8791,  15334,  8793,  15335,  8795,  15336,  8797,  15337,  8799,  15338,  8801,  15339,  8803,  15340,  8805,  15341,  8807,  15342,  8809,  31961,  8811,  31962,  8813,  31963,  8815,  15343,  8817,  15344,  8819]]"
99761, 'Konde', 33686, "[[-31943,  31964,  23941,  31965,  23943,  8474,  15505,  31966,  8477,  31967,  15508,  8480,  8481,  15510,  8483,  15511,  8485,  15512,  8487,  31968,  31969]]"
99762, 'Makangale', 33686, "[[[9343,  15267,  9345,  31970,  9347,  15268,  9349,  31971,  9351,  15269,  15270,  9354,  31972,  9356]],  [[8562,  31973,  8564,  15271,  8566,  8567,  8568,  8569,  8570,  8571,  8572,  31974,  8574,  8575,  8576,  8577,  8578,  8579,  8580,  31975,  8582,  31976,  8584,  31977,  8586,  15278,  8588,  31978,  8590,  15279,  31979,  8592,  8593,  15281,  8595,  31980,  8597,  15282,  8599,  31981,  8601,  31982,  8603,  15283,  8605,  31983,  8607,  8608,  8609,  31984,  8611,  15285,  8613,  15286,  8615,  31985,  8617,  31986,  8619,  31987,  8621,  31988,  8623,  31989,  8625,  31990,  8627,  31991,  8629,  15287,  8631,  31992,  8633,  31993,  8635,  15288,  8637,  31994,  8639,  31995,  8641,  31996,  15289,  8644,  31997,  8646,  31998,  8648,  31999,  8650,  15290,  8652,  32000,  8654,  15291,  8656,  15292,  8658,  32001,  8660,  15293,  8662,  32002,  -31969,  8488,  32003,  8490,  15513,  8492,  15514,  8494,  15515,  8496,  15516,  8498,  32004,  8500,  32005,  8502,  15517,  8504,  15518,  8506,  32006,  8508,  15519,  8510,  32007,  8512,  15520,  8514,  8515,  8516,  32008,  8518,  15522,  15523,  8521,  15524,  32009,  15526,  15527,  32010,  8527,  32011,  15529,  8529,  32012,  8531,  15530,  8533,  15531,  8535,  15532,  8537,  15533,  15534,  8540,  15535,  8542,  8543,  8544,  8545,  8546,  8547,  8548,  8549,  8550,  32013,  15541,  8553,  15542,  8555,  15543,  8557,  15544,  8559,  32014,  8561]]]"
99763, 'Mgogoni', 33686, "[[-31942,  32015,  -31938,  23934,  23935,  32016,  23937,  23938,  32017,  23940,  -31965]]"
99764, 'Micheweni', 33686, "[[15364,  8874,  32018,  15366,  32019,  8878,  32020,  32021,  32022,  8718,  32023,  -31958]]"
99765, 'Msuka', 33686, "[[32024,  8667,  32025,  8669,  15294,  8671,  32026,  32027,  15295,  8675,  -31944,  -31970,  -32003,  8663,  32028,  8665]]"
99766, 'Shumba Mjini', 33686, "[[[32029,  9378,  15259,  9380,  15260,  9382,  32030,  9384,  15261,  9386]],  [[15262,  9376,  32031,  9370,  32032,  9372,  15263,  9374]],  [[9368,  32033,  9362,  32034,  9364,  32035,  9366,  15264]],  [[15265,  9358,  15266,  9360]],  [[15324,  8758,  32036,  8760,  15325,  8762,  15326,  8764,  32037,  8766,  15327,  8768,  32038,  8770,  15328,  8772,  15329,  8774,  15330,  8776,  15331,  8778,  15332,  8780,  32039,  8782,  15333,  8784,  32040,  8786,  -31959,  -32024,  8719,  32041,  8721,  15309,  8723,  8724,  8725,  15311,  8727,  8728,  8729,  32042,  8731,  15313,  32043,  8734,  15315,  8736,  32044,  8738,  15316,  8740,  15317,  8742,  32045,  15319,  8744,  15320,  8746,  32046,  8748,  15321,  8750,  15322,  8752,  32047,  8754,  15323,  8756]]]"
99767, 'Shumba Viamboni', 33686, "[[32048,  -31939,  -32016,  -31941,  32049]]"
99768, 'Tumbe', 33686, "[[15299,  8685,  15300,  8687,  32050,  8689,  32051,  8691,  15301,  8693,  15302,  8695,  15303,  8697,  15304,  8699,  15305,  8701,  15306,  8703,  15307,  8705,  32052,  15308,  8708,  32053,  8710,  32054,  8712,  32055,  8714,  32056,  8716,  -32022,  32057,  -32050,  -31940,  8681,  15298,  8683]]"
99769, 'Wingwi Mapofu', 33686, "[[-32021,  8879,  32058,  8881,  32059,  -31929,  -32049,  -32058]]"
99770, 'Wingwi Njuguni', 33686, "[[8882,  15367,  8884,  15368,  15369,  8887,  15370,  8889,  23912,  32060,  32061,  23915,  23916,  32062,  23918,  -31930,  -32060]]"
99771, 'Bopwe', 33687, "[[-23934,  32063,  32064,  32065,  -23935]]"
99772, 'Fundo', 33687, "[[[9840]],  [[9824,  15126,  9826,  15127,  9828,  9829,  9830,  15129,  9832,  15130,  9834,  15131,  9836,  15132]],  [[9822,  15133]],  [[9816,  9817,  32066,  9819,  15135,  9821]],  [[15136,  32067,  9805,  15138,  9807,  32068,  9809,  32069,  9811,  32070,  9813,  15139,  9815]],  [[15140,  9778,  9779,  32071,  9781,  15142,  9783,  9784,  15144,  9786,  15145,  9788,  15146,  9790,  9791,  9792,  15148,  9794,  32072,  9796,  9797,  9798,  9799,  9800,  32073,  9802]],  [[32074,  9770,  15151,  9772,  32075,  9774]],  [[15153,  9736,  32076,  9738,  15154,  9740,  32077,  9742,  32078,  9744,  15155,  9746,  9747,  9748,  15157,  9750,  15158,  9752,  15159,  9754,  15160,  9756,  15161,  9758,  15162,  9760,  15163,  9762,  15164,  9764,  15165,  9766]],  [[9734]],  [[15200,  9537,  32079,  9539,  32080,  9541,  32081,  15202,  9544,  9545,  9546,  15204,  9548,  32082,  9550,  32083,  9552,  15205,  9554,  15206,  9556,  32084,  15208,  9559,  15209,  32085,  9562,  32086,  9564,  9565,  32087,  32088,  9567,  9568,  15213,  9570,  15214,  9572,  15215,  9574,  32089,  9576,  32090,  9578,  15216,  9580,  15217,  9582,  15218,  9584,  32091,  9586,  15219,  9588,  32092,  9590,  32093,  9592,  15220,  9594,  15221,  9596,  15222,  9598,  15223,  9600,  32094,  9526,  32095,  32096,  9529,  15224,  9531,  9532,  9533,  15226,  9535]]]"
99773, 'Gando', 33687, "[[32097,  8467,  15504,  8469,  32098,  8471,  32099,  8473,  -23944,  -31966,  -23942,  -23941,  -32018,  -23939,  32100,  8432,  15492,  8434,  8435,  8436,  8437,  15495,  8439,  15496,  8441,  32101,  8443,  15497,  8445,  8446,  8447,  15499,  8449,  15500,  8451,  15501,  8453,  8454,  8455,  32102,  8457,  32103,  8459,  32104,  8461,  32105,  8463,  8464,  8465]]"
99774, 'Kambini', 33687, "[[[32106,  32107]],  [[15152,  9768]],  [[15379,  8912,  15380,  8914,  32108,  8916,  15381,  8918,  15382,  8920,  15383,  8922,  15384,  8924,  32109,  8926,  32110,  32111]]]"
99775, 'Kangagani', 33687, "[[15389,  8939,  32112,  8941,  32113,  8943,  32114,  8945,  32115,  8947,  15390,  8949,  32116,  8951,  15391,  8953,  32117,  32118,  8929,  15386,  8931,  15387,  8933,  32119,  8935,  15388,  8937]]"
99776, 'Kipangani', 33687, "[[32120,  8355,  32121,  8357,  32122,  8359,  32123,  8361,  32124,  -32065]]"
99777, 'Kisiwani', 33687, "[[32125,  32126,  32127,  15407,  32128,  8223,  8224,  15410,  8226,  15411,  8228,  15412,  8230,  32129,  8232,  32130,  8234,  32131,  8236,  32132,  8238,  15413,  8240,  32133,  32134,  32135,  -32107]]"
99778, 'Kiuyu', 33687, "[[8927,  15385,  -32119,  32136,  -32127,  32137,  -32111]]"
99779, 'Kojani', 33687, "[[[9682,  15166,  9684,  15167,  9686,  15168]],  [[32138,  9602,  32139,  9604,  32140,  9606,  32141,  9608,  15169,  9610,  15170,  9612,  15171,  9614,  15172,  9616,  15173,  15174,  9619,  9620,  32142,  9623,  15176,  9625,  15177,  9627,  15178,  9629,  15179,  9631,  15180,  32143,  9634,  15182,  15183,  9637,  32144,  9639,  15184,  9641,  15185,  9643,  15186,  9645,  15187,  9647,  15188,  9649,  15189,  9651,  32145,  9653,  15190,  9655,  32146,  9657,  32147,  9659,  32148,  9661,  32149,  9663,  32150,  9665,  32151,  9667,  15191,  9669,  32152,  9671,  15192,  9673,  15193,  32153,  15196,  9676,  15197,  9678,  32154,  15199,  9681]]]"
99780, 'Mchanga Mdogo', 33687, "[[8904,  32155,  8906,  8907,  32156,  8910,  -32112,  -32138,  -32126,  -32108,  -32136,  32157,  32158]]"
99781, 'Mtambwe Kaskazini', 33687, "[[15462,  8343,  15463,  8345,  15464,  8347,  15465,  8349,  32159,  32160,  32161,  8311,  15447,  8313,  15448,  32162,  8316,  8317,  8318,  15451,  15452,  8321,  8322,  8323,  15454,  8325,  15455,  8327,  32163,  8329,  15456,  8331,  15457,  8333,  15458,  8335,  15459,  8337,  15460,  8339,  15461,  8341]]"
99782, 'Mtambwe Kusini', 33687, "[[[9838,  15125]],  [[-32134,  8241,  15414,  8243,  15415,  8245,  15416,  8247,  15417,  8249,  8250,  32164,  15419,  15420,  8253,  8254,  8255,  8256,  8257,  8258,  8259,  15424,  15425,  15426,  8263,  15427,  8265,  15428,  8267,  15429,  8269,  32165,  8271,  15430,  8273,  8274,  8275,  8276,  15433,  8278,  32166,  8280,  32167,  8282,  15434,  32168,  8285,  15436,  32169,  8288,  15438,  8290,  15439,  8292,  15440,  8294,  15441,  8296,  15442,  8298,  15443,  8300,  15444,  8302,  32170,  8304,  15445,  8306,  15446,  8308,  32171,  8310,  -32162,  32172]]]"
99783, 'Ole', 33687, "[[-32137,  -32118,  8954,  15392,  8956,  15393,  8958,  8959,  8960,  15395,  32173,  15397,  32174,  15399,  15400,  -29025,  15402,  15403,  15404,  32175,  15406,  -32128]]"
99784, 'Pandani', 33687, "[[-23917,  32176,  32177,  32178,  -23930,  -31936,  -23928,  -31935,  -23926,  -31934,  -31933,  -23923,  -31932,  -23921,  -31931,  -23919,  -32063]]"
99785, 'Piki', 33687, "[[-32178,  32179,  -32158,  -32135,  -32173,  -32161,  32180]]"
99786, 'Shengejuu', 33687, "[[15371,  32181,  8893,  15372,  8895,  32182,  15374,  8898,  15375,  8900,  32183,  15377,  8903,  -32159,  -32180,  -32177,  -23916,  -32062,  -32061,  -23913,  8890]]"
99787, 'Ukunjwi', 33687, "[[[-23936,  -32066,  -32125,  8362,  15468,  32184,  8365,  32185,  8367,  15470,  8369,  32186,  8371,  32187,  8373,  32188,  8375,  32189,  8377,  32190,  8380,  8381,  32191,  8383,  32192,  8385,  15472,  8387,  8388,  8389,  15474,  8391,  15475,  15476,  8394,  15477,  8396,  15478,  15479,  8399,  15480,  8401,  8402,  8403,  8404,  8405,  8406,  32193,  8408,  15484,  32194,  8411,  15486,  8413,  15487,  8415,  15488,  8417,  15489,  8419,  32195,  8421,  32196,  8423,  32197,  8425,  15490,  8427,  15491,  8429,  32198,  8431,  -32101,  -23938,  -32017]],  [[15227,  9431,  15228,  9433,  15229,  9435,  15230,  9437,  32199,  9439,  32200,  9441,  15231,  9443,  15232,  15233,  9446,  9447,  32201,  9450,  15235,  9452,  15236,  9454,  32202,  15237,  9457,  15238,  9459,  15239,  9461,  32203,  15241,  9464,  9465,  9466,  9467,  9468,  15244,  32204,  9470,  9471,  15246,  9473,  15247,  9475,  15248,  9477,  15249,  9479,  15250,  9481,  15251,  15252,  9484,  9485,  9486,  15254,  9488,  32205,  9490,  32206,  9492,  15255,  9494,  15256,  32207,  9497,  15258,  9499]]]"
99788, 'Utaani', 33687, "[[-32064,  -23933,  -31937,  -23931,  -32179,  -32181,  -32160,  8350,  15466,  8352,  15467,  8354,  -32121]]"
99789, 'Bandamaji', 33688, "[[32208,  32209,  23957,  23958,  23959,  32210,  32211]]"
99790, 'Chaani Kubwa', 33688, "[[32212,  32213,  32214,  -32212,  32215,  23961,  32216]]"
99791, 'Chaani Masingini', 33688, "[[32217,  -32217,  23962,  23963,  32218,  32219,  32220,  32221,  32222]]"
99792, 'Fukuchani', 33688, "[[11373,  32223,  15613,  15614,  11377,  15615,  11379,  32224,  32225,  11289,  15720,  11291,  15721,  11293,  15722,  11295,  15723,  11297,  11298,  11299,  32226,  11301,  32227,  11303,  32228,  32229]]"
99793, 'Garnba', 33688, "[[32230,  -32222,  32231,  32232,  32233]]"
99794, 'Kandwi', 33688, "[[23948,  32234,  32235,  32236,  -32214,  32237,  -32223,  -32231,  32238,  32239]]"
99795, 'Kibeni', 33688, "[[32240,  32241,  32242,  32243,  32244,  32245]]"
99796, 'Kigunda', 33688, "[[[11472,  11473]],  [[32246,  11306,  11307,  11308,  15726,  11310,  15727,  11312,  32247]]]"
99797, 'Kijini', 33688, "[[[11504]],  [[11380,  15616,  11382,  15617,  11384,  15618,  11386,  32248,  11388,  32249,  -32244,  32250,  32251,  -32225]]]"
99798, 'Kikobweni', 33688, "[[-32209,  -32215,  -32237,  32252]]"
99799, 'Kinyasini', 33688, "[[23952,  23953,  32253,  32254,  23956,  -32210,  -32253,  -32236,  32255,  32256,  23951]]"
99800, 'Kivunge', 33688, "[[32257,  32258,  32259,  -32241,  32260]]"
99801, 'Matemwe', 33688, "[[15619,  11391,  32261,  11393,  32262,  11395,  32263,  11397,  32264,  15621,  11400,  32265,  -32239,  -32234,  32266,  -32245,  -32250,  11389]]"
99802, 'Mchenza Shauri', 33688, "[[-32238,  -32213,  -32218]]"
99803, 'Mkotoni', 33688, "[[32267,  -32259,  32268,  11253,  15706,  11255,  15707,  11257,  15708,  11259]]"
99804, 'Mkwajuni', 33688, "[[32269,  32270,  -32261,  -32246,  -32267,  -32233,  32271]]"
99805, 'Moga', 33688, "[[-32232,  -32221,  23965,  23966,  32272,  -32272]]"
99806, 'Mto Pwani', 33688, "[[-32258,  -32271,  32273,  32274,  23969,  11250,  15705,  11252,  -32269]]"
99807, 'Muwange', 33688, "[[-32251,  -32243,  32275,  32276]]"
99808, 'Nunqwi', 33688, "[[[15563,  11471]],  [[11335,  32277,  11337,  15595,  11339,  11340,  32278,  15597,  11342,  15598,  11344,  15599,  11346,  15600,  32279,  11348,  11349,  11350,  11351,  15603,  11353,  11354,  11355,  11356,  11357,  32280,  11359,  32281,  -32248,  11313,  15728,  11315,  32282,  11317,  15729,  11319,  11320,  11321,  15731,  11323,  15732,  11325,  15733,  11327,  11328,  15735,  11330,  32283,  15737,  11333,  32284]]]"
99809, 'Pale', 33688, "[[-32270,  -32273,  23967,  32285,  -32274]]"
99810, 'Pitanazako', 33688, "[[-32242,  -32260,  -32268,  11260,  32286,  11262,  32287,  -32276]]"
99811, 'Potoa', 33688, "[[-32252,  -32277,  -32288,  11263,  15709,  11265,  32288,  15711,  11268,  32289,  11270,  15712,  11272,  32290,  11274,  15713,  11276,  32291,  11278,  15714,  11280,  15715,  11282,  15716,  11284,  11285,  32292,  15718,  15719,  11288,  -32226]]"
99812, 'Pwani Mchangani', 33688, "[[15622,  10224,  15623,  10226,  15624,  32293,  10229,  15626,  10231,  32294,  10233,  15627,  10235,  23944,  32295,  23946,  23947,  -32240,  -32266]]"
99813, 'Tazari', 33688, "[[[15557,  11475,  15558,  32296,  11478,  32297,  11480,  32298,  11482,  15560,  11484,  15561,  11486]],  [[11360,  15606,  11362,  15607,  11364,  15608,  11366,  11367,  11368,  11369,  11370,  15611,  11372,  -32230,  11305,  -32247,  -32282]]]"
99814, 'Tumbatu Gomani', 33688, "[[[11487,  11488,  15551,  11490,  32299,  11492,  15552,  11494,  11495,  11496,  32300,  11498,  11499,  11500,  11501,  32301,  15556,  11503]],  [[15564,  11418,  11419,  11420,  11421,  11422,  15567,  11424,  32302,  11426,  32303,  11428,  15568,  11430,  15569,  11432,  32304,  11434,  15570,  11436,  15571,  11438,  15572,  11440,  11441,  11442,  11443,  11444,  32305,  11446,  32306,  11448,  32307,  11401,  32308,  11403,  32309,  11405,  11406,  11407,  15590,  11409,  15591,  11411,  15592,  32310,  11413,  11414,  15594,  11416]]]"
99815, 'Tumbatu Jongowe', 33688, "[[[15548,  11508]],  [[15549,  11506]],  [[11449,  15575,  11451,  32311,  15577,  11454,  15578,  11456,  15579,  32312,  15582,  32313,  11461,  15584,  11463,  32314,  11465,  15585,  11467,  32315,  15587,  11469,  -32308]]]"
99816, 'Donge Karange', 33689, "[[-23963,  -23962,  -32216,  -32211,  -23960,  32316,  32317,  32318,  32319]]"
99817, 'Donge Kipange', 33689, "[[-23967,  32320,  32321,  32322,  -32275,  -32286,  -23968]]"
99818, 'Donge Mbiji', 33689, "[[-32319,  32323,  32324,  32325,  32326]]"
99819, 'Donge Mchangani', 33689, "[[-32326,  32327,  11225,  32328,  15695,  11228,  32329,  -32322,  32330,  32331]]"
99820, 'Donge Mnyimbi', 33689, "[[-32318,  32332,  32333,  32334,  -32324]]"
99821, 'Donge Mtambile', 33689, "[[-23966,  -32220,  32335,  -32331,  -32321]]"
99822, 'Donge Vijibweni', 33689, "[[-32219,  -23964,  -32320,  -32327,  -32332,  -32336]]"
99823, 'Fujoni', 33689, "[[32336,  32337,  11149,  15655,  11151,  15656,  11153,  32338,  11155,  32339,  11157,  15657,  11159,  15658,  11161,  32340]]"
99824, 'Kilombero', 33689, "[[32341,  32342,  15642,  32343,  15644,  15645,  32344,  32345]]"
99825, 'Kinduni', 33689, "[[32346,  -32333,  -32317,  -23959,  32347,  32348]]"
99826, 'Kiomba Mvua', 33689, "[[15652,  11144,  15653,  11146,  15654,  11148,  -32338,  32349]]"
99827, 'Kitope', 33689, "[[32350,  -32345,  15646,  15647,  15648,  15649,  32351,  32352,  32353,  -32349,  32354]]"
99828, 'Kiwengwa', 33689, "[[10236,  15628,  32355,  10238,  10239,  15630,  10241,  32356,  10243,  15631,  10245,  15632,  10247,  15633,  10249,  15634,  10251,  15635,  32357,  15637,  32358,  15639,  32359,  15641,  -32343,  32360,  -23947,  -32296,  -23945]]"
99829, 'Mahonda', 33689, "[[-32347,  -32354,  32361,  -32334]]"
