3893, 2712, '2014-1', 103, 53
3892, 2719, '2014-1', 70, 120
3895, 2713, '2014-1', 137, 87
3894, 2713, '2014-1', 95, 45
3889, 2717, '2014-1', 148, 98
3888, 2716, '2014-1', 146, 96
3891, 2719, '2014-1', 104, 54
3890, 2718, '2014-1', 145, 95
3854, 2743, '2014-1', 16, 66
3855, 2740, '2014-1', 112, 62
3852, 2742, '2014-1', 5, 55
3853, 2743, '2014-1', 92, 42
3850, 2745, '2014-1', 30, 80
3851, 2742, '2014-1', 125, 75
3848, 2744, '2014-1', 56, 106
3849, 2745, '2014-1', 4, 54
3846, 2747, '2014-1', 12, 62
3847, 2747, '2014-1', 90, 40
3844, 2746, '2014-1', 57, 107
3845, 2746, '2014-1', 123, 73
3842, 2748, '2014-1', 166, 116
3843, 2749, '2014-1', 157, 107
3840, 2751, '2014-1', 148, 98
3841, 2751, '2014-1', 94, 44
3871, 2730, '2014-1', 114, 64
3870, 2731, '2014-1', 97, 47
3869, 2731, '2014-1', 30, 80
3868, 2732, '2014-1', 170, 120
3867, 2733, '2014-1', 92, 42
3866, 2733, '2014-1', 90, 40
3865, 2734, '2014-1', 5, 55
3864, 2735, '2014-1', 137, 87
3863, 2737, '2014-1', 61, 111
3862, 2737, '2014-1', 96, 46
3861, 2736, '2014-1', 70, 120
3860, 2739, '2014-1', 12, 62
3859, 2739, '2014-1', 24, 74
3858, 2738, '2014-1', 50, 100
3857, 2741, '2014-1', 154, 104
3856, 2741, '2014-1', 158, 108
4131, 2686, '2014-1', 62, 112
4130, 2686, '2014-1', 68, 118
4129, 2687, '2014-1', 90, 40
4128, 2680, '2014-1', 119, 69
4135, 2658, '2014-1', 69, 119
4134, 2684, '2014-1', 166, 116
4133, 2684, '2014-1', 14, 64
4132, 2685, '2014-1', 92, 42
4139, 2656, '2014-1', 42, 92
4138, 2659, '2014-1', 160, 110
4137, 2659, '2014-1', 102, 52
4136, 2658, '2014-1', 97, 47
4143, 2663, '2014-1', 92, 42
4142, 2662, '2014-1', 93, 43
4141, 2657, '2014-1', 120, 70
4140, 2656, '2014-1', 7, 57
4146, 2661, '2014-1', 53, 103
4147, 2666, '2014-1', 154, 104
4144, 2663, '2014-1', 93, 43
4145, 2660, '2014-1', 25, 75
4150, 2664, '2014-1', 134, 84
4151, 2664, '2014-1', 1, 51
4148, 2667, '2014-1', 136, 86
4149, 2667, '2014-1', 137, 87
4154, 2670, '2014-1', 153, 103
4155, 2671, '2014-1', 122, 72
4152, 2665, '2014-1', 70, 120
4153, 2665, '2014-1', 91, 41
4158, 2668, '2014-1', 165, 115
4159, 2669, '2014-1', 107, 57
4156, 2671, '2014-1', 22, 72
4157, 2668, '2014-1', 8, 58
4097, 2574, '2014-1', 130, 80
4096, 2573, '2014-1', 5, 55
4099, 2575, '2014-1', 15, 65
4098, 2574, '2014-1', 15, 65
4101, 2568, '2014-1', 152, 102
4100, 2575, '2014-1', 29, 79
4103, 2569, '2014-1', 102, 52
4102, 2568, '2014-1', 102, 52
4105, 2570, '2014-1', 98, 48
4104, 2569, '2014-1', 4, 54
4107, 2571, '2014-1', 11, 61
4106, 2570, '2014-1', 135, 85
4109, 2674, '2014-1', 90, 40
4108, 2675, '2014-1', 95, 45
4111, 2673, '2014-1', 147, 97
4110, 2674, '2014-1', 144, 94
4112, 2673, '2014-1', 132, 82
4113, 2672, '2014-1', 155, 105
4114, 2672, '2014-1', 138, 88
4115, 2679, '2014-1', 138, 88
4116, 2679, '2014-1', 117, 67
4117, 2678, '2014-1', 127, 77
4118, 2677, '2014-1', 68, 118
4119, 2677, '2014-1', 165, 115
4120, 2676, '2014-1', 111, 61
4121, 2676, '2014-1', 26, 76
4122, 2683, '2014-1', 95, 45
4123, 2682, '2014-1', 91, 41
4124, 2682, '2014-1', 105, 55
4125, 2681, '2014-1', 103, 53
4126, 2681, '2014-1', 54, 104
4127, 2680, '2014-1', 130, 80
4199, 2630, '2014-1', 57, 107
4198, 2630, '2014-1', 107, 57
4197, 2629, '2014-1', 101, 51
4196, 2629, '2014-1', 4, 54
4195, 2628, '2014-1', 69, 119
4194, 2628, '2014-1', 158, 108
4193, 2627, '2014-1', 1, 51
4192, 2626, '2014-1', 162, 112
4207, 2635, '2014-1', 106, 56
4206, 2635, '2014-1', 59, 109
4205, 2634, '2014-1', 38, 88
4204, 2633, '2014-1', 2, 52
4203, 2632, '2014-1', 54, 104
4202, 2632, '2014-1', 6, 56
4201, 2631, '2014-1', 126, 76
4200, 2631, '2014-1', 164, 114
4210, 2638, '2014-1', 169, 119
4211, 2639, '2014-1', 28, 78
4208, 2636, '2014-1', 96, 46
4209, 2637, '2014-1', 90, 40
4165, 2643, '2014-1', 100, 50
4164, 2643, '2014-1', 94, 44
4167, 2645, '2014-1', 52, 102
4166, 2642, '2014-1', 146, 96
4161, 2641, '2014-1', 23, 73
4160, 2669, '2014-1', 131, 81
4163, 2640, '2014-1', 63, 113
4162, 2640, '2014-1', 64, 114
4173, 2649, '2014-1', 121, 71
4172, 2649, '2014-1', 67, 117
4175, 2651, '2014-1', 142, 92
4174, 2648, '2014-1', 99, 49
4169, 2644, '2014-1', 92, 42
4168, 2645, '2014-1', 154, 104
4171, 2646, '2014-1', 54, 104
4170, 2647, '2014-1', 33, 83
4180, 2653, '2014-1', 140, 90
4181, 2652, '2014-1', 53, 103
4182, 2652, '2014-1', 26, 76
4183, 2655, '2014-1', 3, 53
4176, 2651, '2014-1', 126, 76
4177, 2650, '2014-1', 149, 99
4178, 2650, '2014-1', 22, 72
4179, 2653, '2014-1', 125, 75
4188, 2624, '2014-1', 116, 66
4189, 2625, '2014-1', 95, 45
4190, 2625, '2014-1', 63, 113
4191, 2626, '2014-1', 109, 59
4184, 2655, '2014-1', 96, 46
4185, 2654, '2014-1', 146, 96
4186, 2654, '2014-1', 56, 106
4187, 2624, '2014-1', 97, 47
1, 1, '2014-2', 163, 113
2, 2, '2014-2', 35, 85
3, 3, '2014-2', 103, 53
4, 3, '2014-2', 33, 83
5, 4, '2014-2', 15, 65
6, 4, '2014-2', 152, 102
7, 5, '2014-2', 150, 100
8, 6, '2014-2', 125, 75
9, 6, '2014-2', 109, 59
10, 7, '2014-2', 142, 92
11, 7, '2014-2', 42, 92
12, 8, '2014-2', 119, 69
13, 8, '2014-2', 95, 45
14, 9, '2014-2', 130, 80
15, 9, '2014-2', 123, 73
17, 11, '2014-2', 52, 102
16, 10, '2014-2', 55, 105
19, 13, '2014-2', 128, 78
18, 12, '2014-2', 149, 99
21, 14, '2014-2', 19, 69
20, 14, '2014-2', 91, 41
23, 15, '2014-2', 22, 72
22, 15, '2014-2', 59, 109
25, 16, '2014-2', 131, 81
24, 17, '2014-2', 122, 72
27, 19, '2014-2', 61, 111
26, 16, '2014-2', 126, 76
29, 18, '2014-2', 167, 117
28, 19, '2014-2', 0, 50
31, 20, '2014-2', 69, 119
30, 21, '2014-2', 34, 84
34, 25, '2014-2', 3, 53
35, 24, '2014-2', 70, 120
32, 23, '2014-2', 114, 64
33, 22, '2014-2', 117, 67
38, 26, '2014-2', 12, 62
39, 29, '2014-2', 143, 93
36, 27, '2014-2', 121, 71
37, 27, '2014-2', 103, 53
42, 31, '2014-2', 70, 120
43, 31, '2014-2', 120, 70
40, 29, '2014-2', 104, 54
41, 28, '2014-2', 158, 108
46, 35, '2014-2', 10, 60
47, 35, '2014-2', 123, 73
44, 30, '2014-2', 158, 108
45, 34, '2014-2', 124, 74
51, 38, '2014-2', 155, 105
50, 33, '2014-2', 124, 74
49, 32, '2014-2', 159, 109
48, 32, '2014-2', 157, 107
55, 37, '2014-2', 170, 120
54, 36, '2014-2', 94, 44
53, 39, '2014-2', 66, 116
52, 39, '2014-2', 13, 63
59, 40, '2014-2', 157, 107
58, 43, '2014-2', 149, 99
57, 42, '2014-2', 22, 72
56, 37, '2014-2', 10, 60
63, 47, '2014-2', 133, 83
62, 46, '2014-2', 37, 87
61, 41, '2014-2', 154, 104
60, 41, '2014-2', 113, 63
68, 50, '2014-2', 28, 78
69, 50, '2014-2', 19, 69
70, 49, '2014-2', 91, 41
71, 49, '2014-2', 146, 96
64, 44, '2014-2', 44, 94
65, 45, '2014-2', 24, 74
66, 45, '2014-2', 11, 61
67, 51, '2014-2', 122, 72
76, 54, '2014-2', 119, 69
77, 53, '2014-2', 94, 44
78, 52, '2014-2', 64, 114
79, 52, '2014-2', 48, 98
72, 48, '2014-2', 11, 61
73, 48, '2014-2', 141, 91
74, 55, '2014-2', 56, 106
75, 54, '2014-2', 20, 70
85, 63, '2014-2', 141, 91
84, 56, '2014-2', 161, 111
87, 62, '2014-2', 93, 43
86, 63, '2014-2', 164, 114
81, 58, '2014-2', 165, 115
80, 59, '2014-2', 29, 79
83, 57, '2014-2', 168, 118
82, 58, '2014-2', 160, 110
93, 70, '2014-2', 6, 56
92, 69, '2014-2', 110, 60
95, 64, '2014-2', 40, 90
94, 71, '2014-2', 107, 57
89, 61, '2014-2', 90, 40
88, 61, '2014-2', 9, 59
91, 68, '2014-2', 59, 109
90, 60, '2014-2', 122, 72
102, 76, '2014-2', 141, 91
103, 77, '2014-2', 151, 101
100, 67, '2014-2', 116, 66
101, 67, '2014-2', 70, 120
98, 66, '2014-2', 144, 94
99, 66, '2014-2', 16, 66
96, 64, '2014-2', 47, 97
97, 65, '2014-2', 66, 116
110, 74, '2014-2', 24, 74
111, 75, '2014-2', 60, 110
108, 73, '2014-2', 15, 65
109, 74, '2014-2', 15, 65
106, 79, '2014-2', 54, 104
107, 72, '2014-2', 96, 46
104, 78, '2014-2', 141, 91
105, 79, '2014-2', 121, 71
119, 81, '2014-2', 162, 112
118, 81, '2014-2', 14, 64
117, 86, '2014-2', 131, 81
116, 86, '2014-2', 68, 118
115, 87, '2014-2', 110, 60
114, 84, '2014-2', 140, 90
113, 84, '2014-2', 36, 86
112, 85, '2014-2', 141, 91
127, 92, '2014-2', 159, 109
126, 92, '2014-2', 93, 43
125, 93, '2014-2', 8, 58
124, 82, '2014-2', 63, 113
123, 82, '2014-2', 17, 67
122, 83, '2014-2', 135, 85
121, 80, '2014-2', 20, 70
120, 80, '2014-2', 121, 71
137, 102, '2014-2', 14, 64
136, 90, '2014-2', 28, 78
139, 100, '2014-2', 116, 66
138, 103, '2014-2', 46, 96
141, 101, '2014-2', 106, 56
140, 101, '2014-2', 51, 101
143, 99, '2014-2', 28, 78
142, 98, '2014-2', 123, 73
129, 94, '2014-2', 143, 93
128, 95, '2014-2', 11, 61
131, 89, '2014-2', 141, 91
130, 94, '2014-2', 20, 70
133, 88, '2014-2', 112, 62
132, 88, '2014-2', 31, 81
135, 90, '2014-2', 56, 106
134, 91, '2014-2', 99, 49
152, 109, '2014-2', 7, 57
153, 109, '2014-2', 130, 80
154, 106, '2014-2', 115, 65
155, 106, '2014-2', 33, 83
156, 107, '2014-2', 108, 58
157, 104, '2014-2', 14, 64
158, 105, '2014-2', 163, 113
159, 119, '2014-2', 123, 73
144, 99, '2014-2', 22, 72
145, 96, '2014-2', 153, 103
146, 97, '2014-2', 100, 50
147, 97, '2014-2', 95, 45
148, 110, '2014-2', 145, 95
149, 111, '2014-2', 132, 82
150, 108, '2014-2', 58, 108
151, 108, '2014-2', 158, 108
171, 124, '2014-2', 98, 48
170, 125, '2014-2', 9, 59
169, 126, '2014-2', 58, 108
168, 127, '2014-2', 95, 45
175, 121, '2014-2', 141, 91
174, 122, '2014-2', 148, 98
173, 122, '2014-2', 32, 82
172, 123, '2014-2', 143, 93
163, 115, '2014-2', 35, 85
162, 116, '2014-2', 96, 46
161, 117, '2014-2', 42, 92
160, 118, '2014-2', 42, 92
167, 112, '2014-2', 14, 64
166, 113, '2014-2', 143, 93
165, 114, '2014-2', 162, 112
164, 114, '2014-2', 135, 85
186, 141, '2014-2', 90, 40
187, 140, '2014-2', 18, 68
184, 138, '2014-2', 7, 57
185, 141, '2014-2', 131, 81
190, 142, '2014-2', 91, 41
191, 142, '2014-2', 163, 113
188, 143, '2014-2', 28, 78
189, 143, '2014-2', 124, 74
178, 120, '2014-2', 6, 56
179, 137, '2014-2', 23, 73
176, 121, '2014-2', 52, 102
177, 120, '2014-2', 31, 81
182, 139, '2014-2', 97, 47
183, 138, '2014-2', 68, 118
180, 136, '2014-2', 36, 86
181, 139, '2014-2', 8, 58
205, 153, '2014-2', 93, 43
204, 152, '2014-2', 26, 76
207, 154, '2014-2', 23, 73
206, 153, '2014-2', 28, 78
201, 135, '2014-2', 166, 116
200, 132, '2014-2', 21, 71
203, 134, '2014-2', 116, 66
202, 135, '2014-2', 134, 84
197, 130, '2014-2', 91, 41
196, 131, '2014-2', 148, 98
199, 133, '2014-2', 49, 99
198, 130, '2014-2', 1, 51
193, 128, '2014-2', 91, 41
192, 129, '2014-2', 128, 78
195, 131, '2014-2', 55, 105
194, 128, '2014-2', 165, 115
220, 148, '2014-2', 129, 79
221, 149, '2014-2', 97, 47
222, 150, '2014-2', 1, 51
223, 150, '2014-2', 169, 119
216, 145, '2014-2', 15, 65
217, 146, '2014-2', 43, 93
218, 146, '2014-2', 39, 89
219, 147, '2014-2', 96, 46
212, 158, '2014-2', 152, 102
213, 159, '2014-2', 162, 112
214, 159, '2014-2', 22, 72
215, 144, '2014-2', 141, 91
208, 155, '2014-2', 59, 109
209, 156, '2014-2', 69, 119
210, 157, '2014-2', 123, 73
211, 157, '2014-2', 169, 119
239, 162, '2014-2', 4, 54
238, 162, '2014-2', 133, 83
237, 163, '2014-2', 158, 108
236, 163, '2014-2', 119, 69
235, 172, '2014-2', 2, 52
234, 172, '2014-2', 43, 93
233, 173, '2014-2', 99, 49
232, 174, '2014-2', 141, 91
231, 174, '2014-2', 163, 113
230, 175, '2014-2', 14, 64
229, 175, '2014-2', 129, 79
228, 168, '2014-2', 135, 85
227, 169, '2014-2', 56, 106
226, 170, '2014-2', 66, 116
225, 171, '2014-2', 152, 102
224, 151, '2014-2', 110, 60
254, 191, '2014-2', 155, 105
255, 191, '2014-2', 125, 75
252, 190, '2014-2', 57, 107
253, 190, '2014-2', 39, 89
250, 184, '2014-2', 156, 106
251, 185, '2014-2', 143, 93
248, 187, '2014-2', 170, 120
249, 187, '2014-2', 96, 46
246, 164, '2014-2', 150, 100
247, 186, '2014-2', 151, 101
244, 166, '2014-2', 40, 90
245, 165, '2014-2', 5, 55
242, 160, '2014-2', 21, 71
243, 167, '2014-2', 51, 101
240, 161, '2014-2', 33, 83
241, 160, '2014-2', 38, 88
275, 201, '2014-2', 111, 61
274, 206, '2014-2', 97, 47
273, 206, '2014-2', 40, 90
272, 207, '2014-2', 61, 111
279, 203, '2014-2', 136, 86
278, 203, '2014-2', 127, 77
277, 200, '2014-2', 123, 73
276, 201, '2014-2', 45, 95
283, 197, '2014-2', 99, 49
282, 197, '2014-2', 158, 108
281, 202, '2014-2', 100, 50
280, 202, '2014-2', 33, 83
287, 198, '2014-2', 111, 61
286, 199, '2014-2', 17, 67
285, 199, '2014-2', 133, 83
284, 196, '2014-2', 18, 68
258, 189, '2014-2', 109, 59
259, 178, '2014-2', 131, 81
256, 188, '2014-2', 119, 69
257, 188, '2014-2', 70, 120
262, 176, '2014-2', 139, 89
263, 177, '2014-2', 13, 63
260, 178, '2014-2', 10, 60
261, 179, '2014-2', 17, 67
266, 183, '2014-2', 0, 50
267, 180, '2014-2', 100, 50
264, 182, '2014-2', 152, 102
265, 183, '2014-2', 128, 78
270, 204, '2014-2', 107, 57
271, 207, '2014-2', 21, 71
268, 181, '2014-2', 13, 63
269, 205, '2014-2', 25, 75
305, 212, '2014-2', 96, 46
304, 219, '2014-2', 51, 101
307, 214, '2014-2', 140, 90
306, 213, '2014-2', 170, 120
309, 215, '2014-2', 118, 68
308, 214, '2014-2', 45, 95
311, 208, '2014-2', 99, 49
310, 215, '2014-2', 17, 67
313, 210, '2014-2', 123, 73
312, 209, '2014-2', 12, 62
315, 211, '2014-2', 59, 109
314, 210, '2014-2', 46, 96
317, 238, '2014-2', 162, 112
316, 239, '2014-2', 61, 111
319, 236, '2014-2', 7, 57
318, 237, '2014-2', 141, 91
288, 198, '2014-2', 54, 104
289, 193, '2014-2', 101, 51
290, 192, '2014-2', 170, 120
291, 195, '2014-2', 98, 48
292, 194, '2014-2', 28, 78
293, 220, '2014-2', 106, 56
294, 220, '2014-2', 95, 45
295, 221, '2014-2', 4, 54
296, 221, '2014-2', 150, 100
297, 222, '2014-2', 59, 109
298, 223, '2014-2', 55, 105
299, 223, '2014-2', 129, 79
300, 216, '2014-2', 159, 109
301, 217, '2014-2', 126, 76
302, 217, '2014-2', 132, 82
303, 218, '2014-2', 102, 52
343, 252, '2014-2', 125, 75
342, 252, '2014-2', 44, 94
341, 255, '2014-2', 133, 83
340, 254, '2014-2', 19, 69
339, 254, '2014-2', 141, 91
338, 224, '2014-2', 36, 86
337, 225, '2014-2', 161, 111
336, 226, '2014-2', 14, 64
351, 246, '2014-2', 129, 79
350, 249, '2014-2', 126, 76
349, 249, '2014-2', 50, 100
348, 248, '2014-2', 107, 57
347, 251, '2014-2', 106, 56
346, 250, '2014-2', 139, 89
345, 250, '2014-2', 102, 52
344, 253, '2014-2', 118, 68
326, 232, '2014-2', 34, 84
327, 231, '2014-2', 151, 101
324, 233, '2014-2', 146, 96
325, 233, '2014-2', 1, 51
322, 234, '2014-2', 165, 115
323, 234, '2014-2', 155, 105
320, 236, '2014-2', 160, 110
321, 235, '2014-2', 91, 41
334, 227, '2014-2', 97, 47
335, 226, '2014-2', 64, 114
332, 229, '2014-2', 17, 67
333, 228, '2014-2', 10, 60
330, 230, '2014-2', 125, 75
331, 229, '2014-2', 127, 77
328, 231, '2014-2', 25, 75
329, 230, '2014-2', 98, 48
373, 277, '2014-2', 4, 54
372, 277, '2014-2', 92, 42
375, 276, '2014-2', 26, 76
374, 276, '2014-2', 105, 55
369, 279, '2014-2', 108, 58
368, 272, '2014-2', 22, 72
371, 278, '2014-2', 95, 45
370, 279, '2014-2', 92, 42
381, 280, '2014-2', 146, 96
380, 280, '2014-2', 112, 62
383, 286, '2014-2', 19, 69
382, 287, '2014-2', 92, 42
377, 282, '2014-2', 111, 61
376, 283, '2014-2', 32, 82
379, 281, '2014-2', 51, 101
378, 281, '2014-2', 156, 106
356, 244, '2014-2', 57, 107
357, 245, '2014-2', 129, 79
358, 245, '2014-2', 142, 92
359, 242, '2014-2', 96, 46
352, 246, '2014-2', 128, 78
353, 247, '2014-2', 111, 61
354, 247, '2014-2', 137, 87
355, 244, '2014-2', 135, 85
364, 241, '2014-2', 92, 42
365, 275, '2014-2', 45, 95
366, 274, '2014-2', 165, 115
367, 273, '2014-2', 20, 70
360, 242, '2014-2', 18, 68
361, 243, '2014-2', 110, 60
362, 240, '2014-2', 31, 81
363, 241, '2014-2', 103, 53
410, 268, '2014-2', 147, 97
411, 269, '2014-2', 24, 74
408, 271, '2014-2', 22, 72
409, 268, '2014-2', 30, 80
414, 304, '2014-2', 68, 118
415, 304, '2014-2', 13, 63
412, 269, '2014-2', 154, 104
413, 305, '2014-2', 122, 72
402, 264, '2014-2', 107, 57
403, 264, '2014-2', 27, 77
400, 267, '2014-2', 40, 90
401, 267, '2014-2', 2, 52
406, 270, '2014-2', 166, 116
407, 271, '2014-2', 147, 97
404, 265, '2014-2', 63, 113
405, 270, '2014-2', 90, 40
395, 260, '2014-2', 11, 61
394, 263, '2014-2', 150, 100
393, 262, '2014-2', 104, 54
392, 257, '2014-2', 49, 99
399, 266, '2014-2', 3, 53
398, 266, '2014-2', 54, 104
397, 261, '2014-2', 96, 46
396, 261, '2014-2', 133, 83
387, 259, '2014-2', 49, 99
386, 258, '2014-2', 120, 70
385, 284, '2014-2', 58, 108
384, 285, '2014-2', 112, 62
391, 257, '2014-2', 137, 87
390, 256, '2014-2', 97, 47
389, 256, '2014-2', 98, 48
388, 259, '2014-2', 127, 77
440, 289, '2014-2', 109, 59
441, 290, '2014-2', 161, 111
442, 290, '2014-2', 36, 86
443, 291, '2014-2', 21, 71
444, 292, '2014-2', 150, 100
445, 292, '2014-2', 149, 99
446, 293, '2014-2', 45, 95
447, 293, '2014-2', 8, 58
432, 317, '2014-2', 142, 92
433, 316, '2014-2', 34, 84
434, 319, '2014-2', 20, 70
435, 319, '2014-2', 91, 41
436, 318, '2014-2', 99, 49
437, 318, '2014-2', 90, 40
438, 288, '2014-2', 127, 77
439, 289, '2014-2', 2, 52
425, 310, '2014-2', 143, 93
424, 311, '2014-2', 29, 79
427, 312, '2014-2', 9, 59
426, 313, '2014-2', 32, 82
429, 315, '2014-2', 125, 75
428, 315, '2014-2', 156, 106
431, 314, '2014-2', 105, 55
430, 314, '2014-2', 90, 40
417, 306, '2014-2', 144, 94
416, 307, '2014-2', 4, 54
419, 309, '2014-2', 91, 41
418, 306, '2014-2', 9, 59
421, 308, '2014-2', 0, 50
420, 309, '2014-2', 112, 62
423, 311, '2014-2', 91, 41
422, 308, '2014-2', 149, 99
478, 346, '2014-2', 133, 83
479, 346, '2014-2', 68, 118
476, 347, '2014-2', 156, 106
477, 347, '2014-2', 126, 76
474, 349, '2014-2', 14, 64
475, 348, '2014-2', 15, 65
472, 351, '2014-2', 160, 110
473, 350, '2014-2', 148, 98
470, 337, '2014-2', 50, 100
471, 336, '2014-2', 100, 50
468, 338, '2014-2', 116, 66
469, 338, '2014-2', 54, 104
466, 340, '2014-2', 92, 42
467, 339, '2014-2', 93, 43
464, 342, '2014-2', 104, 54
465, 341, '2014-2', 127, 77
463, 343, '2014-2', 23, 73
462, 303, '2014-2', 13, 63
461, 303, '2014-2', 26, 76
460, 302, '2014-2', 164, 114
459, 301, '2014-2', 10, 60
458, 301, '2014-2', 111, 61
457, 300, '2014-2', 16, 66
456, 300, '2014-2', 39, 89
455, 299, '2014-2', 145, 95
454, 299, '2014-2', 27, 77
453, 298, '2014-2', 44, 94
452, 297, '2014-2', 122, 72
451, 296, '2014-2', 92, 42
450, 295, '2014-2', 158, 108
449, 295, '2014-2', 97, 47
448, 294, '2014-2', 93, 43
508, 374, '2014-2', 27, 77
509, 369, '2014-2', 25, 75
510, 369, '2014-2', 112, 62
511, 368, '2014-2', 98, 48
504, 373, '2014-2', 40, 90
505, 372, '2014-2', 11, 61
506, 375, '2014-2', 116, 66
507, 375, '2014-2', 164, 114
500, 330, '2014-2', 100, 50
501, 331, '2014-2', 45, 95
502, 328, '2014-2', 3, 53
503, 329, '2014-2', 98, 48
496, 335, '2014-2', 2, 52
497, 332, '2014-2', 96, 46
498, 333, '2014-2', 113, 63
499, 330, '2014-2', 157, 107
493, 334, '2014-2', 109, 59
492, 321, '2014-2', 54, 104
495, 335, '2014-2', 142, 92
494, 334, '2014-2', 41, 91
489, 323, '2014-2', 156, 106
488, 322, '2014-2', 161, 111
491, 320, '2014-2', 31, 81
490, 323, '2014-2', 149, 99
485, 324, '2014-2', 43, 93
484, 327, '2014-2', 124, 74
487, 322, '2014-2', 169, 119
486, 325, '2014-2', 99, 49
481, 345, '2014-2', 45, 95
480, 345, '2014-2', 43, 93
483, 326, '2014-2', 125, 75
482, 344, '2014-2', 7, 57
550, 365, '2014-2', 2, 52
551, 366, '2014-2', 96, 46
548, 364, '2014-2', 98, 48
549, 365, '2014-2', 143, 93
546, 355, '2014-2', 61, 111
547, 364, '2014-2', 31, 81
544, 354, '2014-2', 67, 117
545, 355, '2014-2', 126, 76
558, 362, '2014-2', 112, 62
559, 363, '2014-2', 37, 87
556, 361, '2014-2', 99, 49
557, 362, '2014-2', 34, 84
554, 367, '2014-2', 129, 79
555, 360, '2014-2', 20, 70
552, 366, '2014-2', 2, 52
553, 367, '2014-2', 30, 80
567, 414, '2014-2', 144, 94
566, 409, '2014-2', 28, 78
565, 409, '2014-2', 52, 102
564, 408, '2014-2', 90, 40
563, 408, '2014-2', 56, 106
562, 411, '2014-2', 149, 99
561, 410, '2014-2', 93, 43
560, 410, '2014-2', 30, 80
575, 401, '2014-2', 134, 84
574, 400, '2014-2', 99, 49
573, 403, '2014-2', 26, 76
572, 402, '2014-2', 55, 105
571, 413, '2014-2', 98, 48
570, 412, '2014-2', 108, 58
569, 415, '2014-2', 23, 73
568, 415, '2014-2', 94, 44
516, 370, '2014-2', 63, 113
517, 381, '2014-2', 35, 85
518, 381, '2014-2', 129, 79
519, 380, '2014-2', 142, 92
512, 368, '2014-2', 98, 48
513, 371, '2014-2', 118, 68
514, 371, '2014-2', 0, 50
515, 370, '2014-2', 142, 92
524, 382, '2014-2', 118, 68
525, 377, '2014-2', 42, 92
526, 377, '2014-2', 166, 116
527, 376, '2014-2', 31, 81
520, 380, '2014-2', 128, 78
521, 383, '2014-2', 112, 62
522, 383, '2014-2', 107, 57
523, 382, '2014-2', 105, 55
533, 356, '2014-2', 42, 92
532, 378, '2014-2', 120, 70
535, 357, '2014-2', 53, 103
534, 357, '2014-2', 106, 56
529, 379, '2014-2', 158, 108
528, 376, '2014-2', 95, 45
531, 378, '2014-2', 5, 55
530, 379, '2014-2', 113, 63
541, 352, '2014-2', 165, 115
540, 352, '2014-2', 50, 100
543, 353, '2014-2', 120, 70
542, 353, '2014-2', 7, 57
537, 358, '2014-2', 54, 104
536, 358, '2014-2', 110, 60
539, 359, '2014-2', 57, 107
538, 359, '2014-2', 9, 59
610, 443, '2014-2', 13, 63
611, 444, '2014-2', 68, 118
608, 441, '2014-2', 95, 45
609, 442, '2014-2', 53, 103
614, 446, '2014-2', 113, 63
615, 446, '2014-2', 6, 56
612, 444, '2014-2', 92, 42
613, 445, '2014-2', 128, 78
618, 433, '2014-2', 95, 45
619, 433, '2014-2', 98, 48
616, 447, '2014-2', 136, 86
617, 432, '2014-2', 67, 117
622, 435, '2014-2', 41, 91
623, 435, '2014-2', 116, 66
620, 434, '2014-2', 135, 85
621, 434, '2014-2', 29, 79
627, 438, '2014-2', 90, 40
626, 438, '2014-2', 92, 42
625, 437, '2014-2', 42, 92
624, 436, '2014-2', 15, 65
631, 425, '2014-2', 12, 62
630, 425, '2014-2', 100, 50
629, 439, '2014-2', 13, 63
628, 439, '2014-2', 156, 106
635, 426, '2014-2', 105, 55
634, 427, '2014-2', 151, 101
633, 427, '2014-2', 106, 56
632, 424, '2014-2', 52, 102
639, 431, '2014-2', 24, 74
638, 428, '2014-2', 39, 89
637, 428, '2014-2', 140, 90
636, 429, '2014-2', 16, 66
576, 401, '2014-2', 125, 75
577, 406, '2014-2', 69, 119
578, 406, '2014-2', 127, 77
579, 407, '2014-2', 26, 76
580, 404, '2014-2', 8, 58
581, 405, '2014-2', 100, 50
582, 405, '2014-2', 104, 54
583, 395, '2014-2', 140, 90
584, 394, '2014-2', 64, 114
585, 393, '2014-2', 126, 76
586, 393, '2014-2', 45, 95
587, 392, '2014-2', 42, 92
588, 392, '2014-2', 155, 105
589, 399, '2014-2', 137, 87
590, 398, '2014-2', 29, 79
591, 398, '2014-2', 26, 76
593, 396, '2014-2', 61, 111
592, 397, '2014-2', 95, 45
595, 387, '2014-2', 92, 42
594, 396, '2014-2', 19, 69
597, 386, '2014-2', 118, 68
596, 387, '2014-2', 57, 107
599, 385, '2014-2', 45, 95
598, 385, '2014-2', 157, 107
601, 384, '2014-2', 30, 80
600, 384, '2014-2', 93, 43
603, 391, '2014-2', 165, 115
602, 391, '2014-2', 147, 97
605, 389, '2014-2', 97, 47
604, 390, '2014-2', 120, 70
607, 440, '2014-2', 91, 41
606, 388, '2014-2', 150, 100
687, 459, '2014-2', 28, 78
686, 460, '2014-2', 20, 70
685, 461, '2014-2', 147, 97
684, 462, '2014-2', 122, 72
683, 462, '2014-2', 27, 77
682, 463, '2014-2', 4, 54
681, 465, '2014-2', 90, 40
680, 464, '2014-2', 116, 66
679, 464, '2014-2', 9, 59
678, 467, '2014-2', 131, 81
